Transaction,Type,Currency,Amount,USD Equivalent,Details,Outstanding Loan,Date / Time
NXTJGjlsz9wPt,Interest,BCH,0.00000713,$0.001636335,approved / BCH Interest Earned,$652.76,2020-07-22 01:00:02
NXTpzqYNRVQvB,Interest,EOS,0.00078824,$0.00206071869096,approved / EOS Interest Earned,$652.76,2020-07-22 01:00:02
NXTbMOwcfgBAp,Interest,LTC,0.00003041,$0.00132154658912,approved / LTC Interest Earned,$652.76,2020-07-22 01:00:02
NXTz2g8kHlYIe,Interest,USDTERC,0.02627310,$0.0262731,approved / USDT Interest Earned,$652.76,2020-07-22 01:00:02
NXTMixKrtqvQT,Interest,TUSD,0.00367727,$0.00367727,approved / TUSD Interest Earned,$652.76,2020-07-22 01:00:02
NXTkPEWzVwIYI,Interest,XRP,0.00348949,$0.0006929429242,approved / XRP Interest Earned,$652.76,2020-07-22 01:00:02
NXTtS47MMCPvl,Interest,PAX,0.01935650,$0.0193565,approved / PAX Interest Earned,$652.76,2020-07-22 01:00:02
NXTeocVbaNABP,Interest,USDC,0.01016905,$0.01016905,approved / USDC Interest Earned,$652.76,2020-07-22 01:00:02
NXT2UthjCSXJE,Interest,ETH,0.00001486,$0.003638471,approved / ETH Interest Earned,$652.76,2020-07-22 01:00:02
NXTQBAtqoXuR3,Interest,BTC,0.00000034,$0.003192192,approved / BTC Interest Earned,$652.76,2020-07-22 01:00:02
NXTwuHgLGtOwL,Interest,DAI,0.02306691,$0.02306691,approved / DAI Interest Earned,$652.76,2020-07-22 01:00:02
NXTa5UaEvr4AV,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.76,2020-07-22 00:00:02
NXTIMPWhMjxyn,Interest,EOS,0.00078814,$0.00201845964188,approved / EOS Interest Earned,$652.65,2020-07-21 01:00:02
NXTp5WJBp5SU5,Interest,XLM,0.00926640,$0.0008721628344,approved / XLM Interest Earned,$652.65,2020-07-21 01:00:02
NXTLod5gHQwzN,Interest,USDTERC,0.02626624,$0.02626624,approved / USDT Interest Earned,$652.65,2020-07-21 01:00:02
NXTjUuHntWK7C,Interest,BCH,0.00000151,$0.000336428,approved / BCH Interest Earned,$652.65,2020-07-21 01:00:02
NXTUrSg37h4Mq,Interest,LINK,0.00013387,$0.00099177388695,approved / LINK Interest Earned,$652.65,2020-07-21 01:00:02
NXTduIGPxxBkJ,Interest,DAI,0.02306088,$0.02306088,approved / DAI Interest Earned,$652.65,2020-07-21 01:00:02
NXT1aZSXa2Ys8,Interest,PAX,0.01935144,$0.01935144,approved / PAX Interest Earned,$652.65,2020-07-21 01:00:02
NXTAdP2uQIgFb,Interest,ETH,0.00001486,$0.0035108236,approved / ETH Interest Earned,$652.65,2020-07-21 01:00:02
NXTYJgF22O3NQ,Interest,XRP,0.00348903,$0.0006788605671,approved / XRP Interest Earned,$652.65,2020-07-21 01:00:02
NXTJgEdHGYnd4,Interest,TUSD,0.00367631,$0.00367631,approved / TUSD Interest Earned,$652.65,2020-07-21 01:00:02
NXT52n1WUjXsi,Interest,USDC,0.01016640,$0.0101664,approved / USDC Interest Earned,$652.65,2020-07-21 01:00:02
NXTSj4De6ov0X,Interest,BTC,0.00000034,$0.0031178,approved / BTC Interest Earned,$652.65,2020-07-21 01:00:02
NXTuDnK17snYg,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.65,2020-07-21 00:00:03
NXTnQzOFuZHgc,TransferOut,LTC,-0.20000000,$8.4968042,approved / Transfer from Savings Wallet to Credit Line Wallet,$652.55,2020-07-20 11:24:13
NXTKA6AkMumBu,TransferOut,BCH,-0.02000000,$4.52,approved / Transfer from Savings Wallet to Credit Line Wallet,$652.55,2020-07-20 11:23:07
NXTReLllZjsiQ,Deposit,LTC,0.22463025,$9.5424307183432,approved / d982b2f5d64b173afa980ef3fc8026e952c532b020648bbd68a1578448cbd935,$652.55,2020-07-20 09:06:37
NXTyNSYG25NDi,Deposit,BCH,0.04209103,$9.508363677,approved / 500b67e3c96429d7d37bd05331215aa37994dcd80f117025429156350b451dad,$652.55,2020-07-20 09:05:50
NXTGgKeluP8rt,Interest,XLM,0.00926516,$0.00092777606176,approved / XLM Interest Earned,$652.55,2020-07-20 01:00:03
NXTwSH1dD0kke,Interest,PAX,0.01934639,$0.01934639,approved / PAX Interest Earned,$652.55,2020-07-20 01:00:03
NXTK8YDkp67sT,Interest,EOS,0.00078803,$0.0020307611903,approved / EOS Interest Earned,$652.55,2020-07-20 01:00:03
NXThopPsRBV0I,Interest,LINK,0.00013385,$0.00107669890335,approved / LINK Interest Earned,$652.55,2020-07-20 01:00:03
NXT5V6c03Gs87,Interest,USDTERC,0.02625939,$0.02625939,approved / USDT Interest Earned,$652.55,2020-07-20 01:00:03
NXTTBNo7fMFFw,Interest,TUSD,0.00367535,$0.00367535,approved / TUSD Interest Earned,$652.55,2020-07-20 01:00:03
NXTqrf0FHRcNl,Interest,BCH,0.00000418,$0.000951368,approved / BCH Interest Earned,$652.55,2020-07-20 01:00:03
NXTcEDOUVcMdP,Interest,LTC,0.00002712,$0.00115214934696,approved / LTC Interest Earned,$652.55,2020-07-20 01:00:03
NXTzuUac7hjlE,Interest,BTC,0.00000034,$0.003126742,approved / BTC Interest Earned,$652.55,2020-07-20 01:00:03
NXTNalmjjn6t3,Interest,XRP,0.00348856,$0.0006961770336,approved / XRP Interest Earned,$652.55,2020-07-20 01:00:03
NXTlH2yrLsU0s,Interest,USDC,0.01016374,$0.01016374,approved / USDC Interest Earned,$652.55,2020-07-20 01:00:03
NXTfgQxTQJLdz,Interest,ETH,0.00001485,$0.003541428,approved / ETH Interest Earned,$652.55,2020-07-20 01:00:03
NXT3Mi9b2Oilo,Interest,DAI,0.02305486,$0.02305486,approved / DAI Interest Earned,$652.55,2020-07-20 01:00:03
NXT3Dgk6jujFJ,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.55,2020-07-20 00:00:03
NXTRP0EgIoe32,Interest,LINK,0.00013384,$0.00106031179856,approved / LINK Interest Earned,$652.44,2020-07-19 01:00:02
NXTLoODINFVg9,Interest,PAX,0.01934134,$0.01934134,approved / PAX Interest Earned,$652.44,2020-07-19 01:00:02
NXT7AwbXbQFvn,Interest,USDTERC,0.02625253,$0.02625253,approved / USDT Interest Earned,$652.44,2020-07-19 01:00:02
NXTUrDnfDVd3c,Interest,XRP,0.00348809,$0.0006970947865,approved / XRP Interest Earned,$652.44,2020-07-19 01:00:02
NXTGDmBuRgNJG,Interest,EOS,0.00078793,$0.00196868486529,approved / EOS Interest Earned,$652.44,2020-07-19 01:00:02
NXTdu3O23lkR5,Interest,XLM,0.00926392,$0.00093762913496,approved / XLM Interest Earned,$652.44,2020-07-19 01:00:02
NXTPGbmHHwUgj,Interest,BCH,0.00000418,$0.000937992,approved / BCH Interest Earned,$652.44,2020-07-19 01:00:02
NXTAdAAWW7EwN,Interest,ETH,0.00001485,$0.003500739,approved / ETH Interest Earned,$652.44,2020-07-19 01:00:02
NXTYJRMe8Cc4C,Interest,BTC,0.00000034,$0.003119262,approved / BTC Interest Earned,$652.44,2020-07-19 01:00:02
NXTvziYlkHzC1,Interest,LTC,0.00002711,$0.00114981686376,approved / LTC Interest Earned,$652.44,2020-07-19 01:00:02
NXTJfzktMNMJq,Interest,DAI,0.02304884,$0.02304884,approved / DAI Interest Earned,$652.44,2020-07-19 01:00:02
NXTSipLGCdThJ,Interest,TUSD,0.00367439,$0.00367439,approved / TUSD Interest Earned,$652.44,2020-07-19 01:00:02
NXTHXbIULVCxX,Interest,USDC,0.01016109,$0.01016109,approved / USDC Interest Earned,$652.44,2020-07-19 01:00:02
NXTtiIgsQvqJD,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.44,2020-07-19 00:00:02
NXTvtIQ3szURP,Interest,LINK,0.00013382,$0.00111004466156,approved / LINK Interest Earned,$652.33,2020-07-18 01:00:02
NXT4w80QjFbos,Interest,PAX,0.01933629,$0.01933629,approved / PAX Interest Earned,$652.33,2020-07-18 01:00:02
NXTScPCYLKywh,Interest,EOS,0.00078782,$0.00196666579098,approved / EOS Interest Earned,$652.33,2020-07-18 01:00:02
NXTqIgOfxQM4W,Interest,XRP,0.00348763,$0.0006783091587,approved / XRP Interest Earned,$652.33,2020-07-18 01:00:02
NXTbfEmvBb6KA,Interest,USDC,0.01015844,$0.01015844,approved / USDC Interest Earned,$652.33,2020-07-18 01:00:02
NXTzLVz2ngTRz,Interest,BTC,0.00000034,$0.003114706,approved / BTC Interest Earned,$652.33,2020-07-18 01:00:02
NXTN1nBAPlqZo,Interest,BCH,0.00000418,$0.000931722,approved / BCH Interest Earned,$652.33,2020-07-18 01:00:02
NXTki4NI1rDhd,Interest,DAI,0.02304282,$0.02304282,approved / DAI Interest Earned,$652.33,2020-07-18 01:00:02
NXT8OLZPdwapS,Interest,LTC,0.00002711,$0.0011359382788,approved / LTC Interest Earned,$652.33,2020-07-18 01:00:02
NXTW4clXG1xxH,Interest,USDTERC,0.02624568,$0.02624568,approved / USDT Interest Earned,$652.33,2020-07-18 01:00:02
NXTtktxes7L56,Interest,XLM,0.00926268,$0.00096791300928,approved / XLM Interest Earned,$652.33,2020-07-18 01:00:02
NXTQU0k9KSpaO,Interest,ETH,0.00001485,$0.0034572285,approved / ETH Interest Earned,$652.33,2020-07-18 01:00:02
NXTTwEJ8F9oay,Interest,TUSD,0.00367343,$0.00367343,approved / TUSD Interest Earned,$652.33,2020-07-18 01:00:02
NXTzVoAcpUHhH,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.33,2020-07-18 00:00:02
NXTFOIiM4VmGS,Interest,DAI,0.02303681,$0.02303681,approved / DAI Interest Earned,$652.23,2020-07-17 01:00:03
NXTOR8Iiultdv,Interest,USDTERC,0.02623882,$0.02623882,approved / USDT Interest Earned,$652.23,2020-07-17 01:00:03
NXTm7PUqWrGlk,Interest,PAX,0.01933124,$0.01933124,approved / PAX Interest Earned,$652.23,2020-07-17 01:00:03
NXT9nggy8wdtZ,Interest,LINK,0.00013380,$0.001136872509,approved / LINK Interest Earned,$652.23,2020-07-17 01:00:03
NXTgWnTSbI8Or,Interest,TUSD,0.00367247,$0.00367247,approved / TUSD Interest Earned,$652.23,2020-07-17 01:00:03
NXTRtLrhpSseV,Interest,XRP,0.00348716,$0.000674939818,approved / XRP Interest Earned,$652.23,2020-07-17 01:00:03
NXTpZd3pRYFmK,Interest,BTC,0.00000034,$0.003105832,approved / BTC Interest Earned,$652.23,2020-07-17 01:00:03
NXTDFuFx3dcu9,Interest,USDC,0.01015578,$0.01015578,approved / USDC Interest Earned,$652.23,2020-07-17 01:00:03
NXTawBS4fj01y,Interest,ETH,0.00001485,$0.0034685145,approved / ETH Interest Earned,$652.23,2020-07-17 01:00:03
NXTPkxPIoajIC,Interest,LTC,0.00002711,$0.00113897855686,approved / LTC Interest Earned,$652.23,2020-07-17 01:00:03
NXTB7VnY2lTXq,Interest,XLM,0.00926145,$0.00092469095235,approved / XLM Interest Earned,$652.23,2020-07-17 01:00:03
NXTwU4BnGwDnU,Interest,BCH,0.00000418,$0.000938828,approved / BCH Interest Earned,$652.23,2020-07-17 01:00:03
NXTKALNut1avJ,Interest,EOS,0.00078771,$0.00197459125479,approved / EOS Interest Earned,$652.23,2020-07-17 01:00:03
NXTF3L9BJY4ZV,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.23,2020-07-17 00:00:02
NXTXxMDRHAem8,Interest,PAX,0.01932620,$0.0193262,approved / PAX Interest Earned,$652.12,2020-07-16 01:00:02
NXTJJubgVLP1m,Interest,DAI,0.02303079,$0.02303079,approved / DAI Interest Earned,$652.12,2020-07-16 01:00:02
NXTh0Bno7Qm9b,Interest,EOS,0.00078761,$0.00199085046071,approved / EOS Interest Earned,$652.12,2020-07-16 01:00:02
NXTq31OAxgtX4,Interest,BTC,0.00000034,$0.003128,approved / BTC Interest Earned,$652.12,2020-07-16 01:00:02
NXTbPZmQBrdmi,Interest,TUSD,0.00367151,$0.00367151,approved / TUSD Interest Earned,$652.12,2020-07-16 01:00:02
NXTz5qyXnx0uX,Interest,USDTERC,0.02623197,$0.02623197,approved / USDT Interest Earned,$652.12,2020-07-16 01:00:02
NXTkSPMn27lAB,Interest,LTC,0.00002710,$0.0011712355775,approved / LTC Interest Earned,$652.12,2020-07-16 01:00:02
NXT88gYueD8I0,Interest,USDC,0.01015313,$0.01015313,approved / USDC Interest Earned,$652.12,2020-07-16 01:00:02
NXTVoxl2GIVPp,Interest,LINK,0.00013378,$0.00115673104426,approved / LINK Interest Earned,$652.12,2020-07-16 01:00:02
NXTtVEx9sNsXe,Interest,ETH,0.00001485,$0.0035356365,approved / ETH Interest Earned,$652.12,2020-07-16 01:00:02
NXTernLP6YcnI,Interest,XLM,0.00926021,$0.00086477397106,approved / XLM Interest Earned,$652.12,2020-07-16 01:00:02
NXT2Y4XWidzv7,Interest,XRP,0.00348670,$0.000687054235,approved / XRP Interest Earned,$652.12,2020-07-16 01:00:02
NXTBau7tYu7Ia,Interest,BCH,0.00000418,$0.000950114,approved / BCH Interest Earned,$652.12,2020-07-16 01:00:02
NXTnNjCujNKJM,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.12,2020-07-16 00:00:02
NXT1FCjcpKl7Z,Interest,PAX,0.01932115,$0.01932115,approved / PAX Interest Earned,$652.01,2020-07-15 01:00:02
NXTmbl7s3VVND,Interest,LINK,0.00013376,$0.00108044064832,approved / LINK Interest Earned,$652.01,2020-07-15 01:00:02
NXTXyJW7HgFcr,Interest,DAI,0.02302478,$0.02302478,approved / DAI Interest Earned,$652.01,2020-07-15 01:00:02
NXTJKruMVqzsV,Interest,EOS,0.00078750,$0.0020160212625,approved / EOS Interest Earned,$652.01,2020-07-15 01:00:02
NXTh196U7wN0K,Interest,BTC,0.00000034,$0.003145952,approved / BTC Interest Earned,$652.01,2020-07-15 01:00:02
NXT4hQIbk1k89,Interest,USDC,0.01015048,$0.01015048,approved / USDC Interest Earned,$652.01,2020-07-15 01:00:02
NXTSNhUjM77Fy,Interest,XRP,0.00348623,$0.0006931671109,approved / XRP Interest Earned,$652.01,2020-07-15 01:00:02
NXTDkFsyaHrVc,Interest,USDTERC,0.02622512,$0.02622512,approved / USDT Interest Earned,$652.01,2020-07-15 01:00:02
NXTbQX56CNEdR,Interest,TUSD,0.00367055,$0.00367055,approved / TUSD Interest Earned,$652.01,2020-07-15 01:00:02
NXTMn5TLQXyt5,Interest,XLM,0.00925897,$0.00084232553678,approved / XLM Interest Earned,$652.01,2020-07-15 01:00:02
NXTkTMfT2dM0u,Interest,LTC,0.00002710,$0.0011834014179,approved / LTC Interest Earned,$652.01,2020-07-15 01:00:02
NXT89draeij8j,Interest,BCH,0.00000418,$0.000961818,approved / BCH Interest Earned,$652.01,2020-07-15 01:00:02
NXTVpv3iGo6GY,Interest,ETH,0.00001484,$0.0035687232,approved / ETH Interest Earned,$652.01,2020-07-15 01:00:02
NXTszIWyfS3Wy,Interest,USD,-0.11000000,$0.11,approved / Interest,$652.01,2020-07-15 00:00:02
NXTyXx6qRX46d,Interest,TUSD,0.00366960,$0.0036696,approved / TUSD Interest Earned,$651.91,2020-07-14 01:00:02
NXTsxL5SVxvjk,Interest,USDTERC,0.02621828,$0.02621828,approved / USDT Interest Earned,$651.91,2020-07-14 01:00:02
NXTeJtThk8fzO,Interest,PAX,0.01931611,$0.01931611,approved / PAX Interest Earned,$651.91,2020-07-14 01:00:02
NXTB30GCCUAUg,Interest,LINK,0.00013375,$0.00094961965,approved / LINK Interest Earned,$651.91,2020-07-14 01:00:02
NXTYjHSJoZXcV,Interest,ETH,0.00001484,$0.0035535864,approved / ETH Interest Earned,$651.91,2020-07-14 01:00:02
NXTwPYeRQeukK,Interest,BTC,0.00000034,$0.003139458,approved / BTC Interest Earned,$651.91,2020-07-14 01:00:02
NXTK5pqZ2kHs9,Interest,USDC,0.01014783,$0.01014783,approved / USDC Interest Earned,$651.91,2020-07-14 01:00:02
NXThm72gepezy,Interest,DAI,0.02301877,$0.02301877,approved / DAI Interest Earned,$651.91,2020-07-14 01:00:02
NXT5SOEoGv27n,Interest,BCH,0.00000418,$0.000967252,approved / BCH Interest Earned,$651.91,2020-07-14 01:00:02
NXTT8fQvt0PFc,Interest,EOS,0.00078740,$0.0020061266964,approved / EOS Interest Earned,$651.91,2020-07-14 01:00:02
NXTqowd3V5mNR,Interest,XRP,0.00348576,$0.0006915399264,approved / XRP Interest Earned,$651.91,2020-07-14 01:00:02
NXTEVDpB7B9VG,Interest,LTC,0.00002709,$0.00119171307465,approved / LTC Interest Earned,$651.91,2020-07-14 01:00:02
NXTcBV1IjGWd5,Interest,XLM,0.00925773,$0.00082590060876,approved / XLM Interest Earned,$651.91,2020-07-14 01:00:02
NXTzxVghmU5R5,Interest,USD,-0.11000000,$0.11,approved / Interest,$651.91,2020-07-14 00:00:02
NXTepV0OA1o57,TransferIn,USDC,30.00000000,$30,approved / Transfer from Credit Line Wallet to Savings Wallet,$651.80,2020-07-13 06:58:16
NXTPwA3OiRCIR,Interest,PAX,0.01931106,$0.01931106,approved / PAX Interest Earned,$651.80,2020-07-13 01:00:02
NXTwfGptAmgnj,Interest,USDTERC,0.02621143,$0.02621143,approved / USDT Interest Earned,$651.80,2020-07-13 01:00:02
NXTKLY20ms3vY,Interest,BTC,0.00000034,$0.003156526,approved / BTC Interest Earned,$651.80,2020-07-13 01:00:02
NXTi1pE8OxR3N,Interest,LINK,0.00013373,$0.00095306388821,approved / LINK Interest Earned,$651.80,2020-07-13 01:00:02
NXT5i6QG12oBC,Interest,BCH,0.00000418,$0.00099066,approved / BCH Interest Earned,$651.80,2020-07-13 01:00:02
NXTTONcNd8BJ1,Interest,TUSD,0.00366864,$0.00366864,approved / TUSD Interest Earned,$651.80,2020-07-13 01:00:02
NXTr4eoVFDYQq,Interest,DAI,0.02301276,$0.02301276,approved / DAI Interest Earned,$651.80,2020-07-13 01:00:02
NXT07UOs5TfoJ,Interest,EOS,0.00078729,$0.00205426634952,approved / EOS Interest Earned,$651.80,2020-07-13 01:00:02
NXTlU2n7JeQ3x,Interest,ETH,0.00001484,$0.0035684264,approved / ETH Interest Earned,$651.80,2020-07-13 01:00:02
NXT9AJzEvjnBm,Interest,USDC,0.00231249,$0.00231249,approved / USDC Interest Earned,$651.80,2020-07-13 01:00:02
NXTWqbBMXpAJb,Interest,XRP,0.00348530,$0.00069880265,approved / XRP Interest Earned,$651.80,2020-07-13 01:00:02
NXTRFz9ycG1wi,Interest,XLM,0.00925650,$0.000866149218,approved / XLM Interest Earned,$651.80,2020-07-13 01:00:02
NXTowGM6ELP4X,Interest,LTC,0.00002709,$0.00120934785195,approved / LTC Interest Earned,$651.80,2020-07-13 01:00:02
NXTvwQxLUrYls,Interest,USD,-0.11000000,$0.11,approved / Interest,$651.80,2020-07-13 00:00:02
NXT1N2qU3Cdie,Interest,USDC,0.00231189,$0.00231189,approved / USDC Interest Earned,$651.69,2020-07-12 01:00:03
NXTP3K2bfI0qT,Interest,TUSD,0.00366768,$0.00366768,approved / TUSD Interest Earned,$651.69,2020-07-12 01:00:03
NXTmjbEjHNNyI,Interest,PAX,0.01930602,$0.01930602,approved / PAX Interest Earned,$651.69,2020-07-12 01:00:03
NXTAPsQqtSl67,Interest,BCH,0.00000417,$0.000983703,approved / BCH Interest Earned,$651.69,2020-07-12 01:00:03
NXTJSi1DjisTa,Interest,BTC,0.00000034,$0.003134528,approved / BTC Interest Earned,$651.69,2020-07-12 01:00:03
NXTh8zDLLoFbP,Interest,EOS,0.00078719,$0.00205968342219,approved / EOS Interest Earned,$651.69,2020-07-12 01:00:03
NXT4pGPSxtcjE,Interest,XLM,0.00925526,$0.0008724470839,approved / XLM Interest Earned,$651.69,2020-07-12 01:00:03
NXTSVXbaZyzr3,Interest,USDTERC,0.02620459,$0.02620459,approved / USDT Interest Earned,$651.69,2020-07-12 01:00:03
NXTqBoniC4Mys,Interest,LTC,0.00002709,$0.00120400275114,approved / LTC Interest Earned,$651.69,2020-07-12 01:00:03
NXTzEeO52KUML,Interest,DAI,0.02300675,$0.02300675,approved / DAI Interest Earned,$651.69,2020-07-12 01:00:03
NXTVxlAZUfyrd,Interest,LINK,0.00013371,$0.00081368926338,approved / LINK Interest Earned,$651.69,2020-07-12 01:00:03
NXTHKJYoiqj7H,Interest,ETH,0.00001484,$0.0035434952,approved / ETH Interest Earned,$651.69,2020-07-12 01:00:03
NXT2grx3x1TMv,Interest,XRP,0.00348483,$0.0006998235606,approved / XRP Interest Earned,$651.69,2020-07-12 01:00:03
NXTCS4CqszNy9,Interest,USD,-0.11000000,$0.11,approved / Interest,$651.69,2020-07-12 00:00:02
NXTXNVmebLVPX,Interest,DAI,0.02300074,$0.02300074,approved / DAI Interest Earned,$651.59,2020-07-11 01:00:03
NXTv3mymDQsXM,Interest,PAX,0.01930098,$0.01930098,approved / PAX Interest Earned,$651.59,2020-07-11 01:00:03
NXT46cZ93gzup,Interest,TUSD,0.00366672,$0.00366672,approved / TUSD Interest Earned,$651.59,2020-07-11 01:00:03
NXTpTAxOHrkAT,Interest,BTC,0.00000034,$0.003138608,approved / BTC Interest Earned,$651.59,2020-07-11 01:00:03
NXTapjLdW2UQ7,Interest,LTC,0.00002708,$0.00119744751412,approved / LTC Interest Earned,$651.59,2020-07-11 01:00:03
NXTyW0Xl87rXw,Interest,XLM,0.00925402,$0.00081710220394,approved / XLM Interest Earned,$651.59,2020-07-11 01:00:03
NXTMCHjskDEfl,Interest,BCH,0.00000417,$0.000989541,approved / BCH Interest Earned,$651.59,2020-07-11 01:00:03
NXT7Yq87yNyvP,Interest,USDC,0.00100583,$0.00100583,approved / USDC Interest Earned,$651.59,2020-07-11 01:00:03
NXTVF7KFaTM3E,Interest,EOS,0.00078708,$0.00205868802216,approved / EOS Interest Earned,$651.59,2020-07-11 01:00:03
NXTGbfiUoe6Is,Interest,LINK,0.00013369,$0.00081724991118,approved / LINK Interest Earned,$651.59,2020-07-11 01:00:03
NXTB13h6t4xvz,Interest,XRP,0.00348437,$0.0006890341675,approved / XRP Interest Earned,$651.59,2020-07-11 01:00:03
NXT5QRfixVpZ6,Interest,USDTERC,0.02619775,$0.02619775,approved / USDT Interest Earned,$651.59,2020-07-11 01:00:03
NXTc9YSDPrK4O,Interest,ETH,0.00001484,$0.0035613032,approved / ETH Interest Earned,$651.59,2020-07-11 01:00:03
NXTeoNQM3xYU0,Interest,USD,-0.11000000,$0.11,approved / Interest,$651.59,2020-07-11 00:00:02
NXTyQ3cAr2hbQ,Deposit,USDC,5.00000000,$5,approved / 0x550da72719f32d588f6a11175504b2edfecc883134e25370d51b157818b523db,$651.48,2020-07-10 07:41:30
NXTwADzmzobJT,Interest,BCH,0.00000417,$0.000989124,approved / BCH Interest Earned,$651.48,2020-07-10 01:00:03
NXTJqVBubtyRI,Interest,PAX,0.01929594,$0.01929594,approved / PAX Interest Earned,$651.48,2020-07-10 01:00:03
NXT5D3a9q4igw,Interest,DAI,0.02299474,$0.02299474,approved / DAI Interest Earned,$651.48,2020-07-10 01:00:03
NXTbwAMeIQDCE,Interest,LTC,0.00002708,$0.0012074475082,approved / LTC Interest Earned,$651.48,2020-07-10 01:00:03
NXTzcRYluVaK3,Interest,XLM,0.00925278,$0.00084833188152,approved / XLM Interest Earned,$651.48,2020-07-10 01:00:03
NXTNIiktWaxRs,Interest,BTC,0.00000034,$0.003143436,approved / BTC Interest Earned,$651.48,2020-07-10 01:00:03
NXTkyzx18gKZh,Interest,EOS,0.00078698,$0.00209337152188,approved / EOS Interest Earned,$651.48,2020-07-10 01:00:03
NXTu1pXNywRxA,Interest,TUSD,0.00366577,$0.00366577,approved / TUSD Interest Earned,$651.48,2020-07-10 01:00:03
NXT34f7kpCZKd,Interest,USDC,0.00100557,$0.00100557,approved / USDC Interest Earned,$651.48,2020-07-10 01:00:03
NXToRDW03NJaH,Interest,USDTERC,0.02619091,$0.02619091,approved / USDT Interest Earned,$651.48,2020-07-10 01:00:03
NXTC7Ui7fSgi6,Interest,LINK,0.00013368,$0.00082207010616,approved / LINK Interest Earned,$651.48,2020-07-10 01:00:03
NXTUD9srLyvT2,Interest,XRP,0.00348390,$0.000702667791,approved / XRP Interest Earned,$651.48,2020-07-10 01:00:03
NXTFZiH6a9fig,Interest,ETH,0.00001483,$0.0035830763,approved / ETH Interest Earned,$651.48,2020-07-10 01:00:03
NXTnRslTKIqor,Interest,USD,-0.11000000,$0.11,approved / Interest,$651.48,2020-07-10 00:00:02
NXTSfwgiKiywb,Interest,EOS,0.00078687,$0.00211318266285,approved / EOS Interest Earned,$651.37,2020-07-09 01:00:02
NXTbimH5Az6K4,Interest,BCH,0.00000417,$0.001017063,approved / BCH Interest Earned,$651.37,2020-07-09 01:00:02
NXTzP3TCn4TRt,Interest,DAI,0.02298873,$0.02298873,approved / DAI Interest Earned,$651.37,2020-07-09 01:00:02
NXTN5KfKP9qZi,Interest,USDC,0.00100531,$0.00100531,approved / USDC Interest Earned,$651.37,2020-07-09 01:00:02
NXTklbrS1FDhX,Interest,TUSD,0.00366481,$0.00366481,approved / TUSD Interest Earned,$651.37,2020-07-09 01:00:02
NXT8Rt3ZdKapM,Interest,PAX,0.01929090,$0.0192909,approved / PAX Interest Earned,$651.37,2020-07-09 01:00:02
