,Date,Type,Currency,Amount,USD,Loan,Details
1598,2020-08-09 01:00:02+00:00,Interest,PAX,0.02336176,0.03,1155.02,approved / PAX Interest Earned
1599,2020-08-09 01:00:02+00:00,Interest,USDC,0.00534394,0.01,1155.02,approved / USDC Interest Earned
1600,2020-08-09 00:00:03+00:00,Interest,USD,-0.19,0.19,1155.02,approved / Interest
1601,2020-08-08 01:00:03+00:00,Interest,PAX,0.02335566,0.03,1154.83,approved / PAX Interest Earned
1602,2020-08-08 01:00:03+00:00,Interest,USDC,0.00534255,0.01,1154.83,approved / USDC Interest Earned
1603,2020-08-08 00:00:02+00:00,Interest,USD,-0.19,0.19,1154.83,approved / Interest
1604,2020-08-07 01:00:03+00:00,Interest,PAX,0.02334956,0.03,1154.64,approved / PAX Interest Earned
1605,2020-08-07 01:00:03+00:00,Interest,USDC,0.00534115,0.01,1154.64,approved / USDC Interest Earned
1606,2020-08-07 00:00:02+00:00,Interest,USD,-0.19,0.19,1154.64,approved / Interest
1607,2020-08-06 05:03:29+00:00,TransferIn,NEXO,1070.05171702,194.48,1154.45,approved / Transfer from Credit Line Wallet to Savings Wallet
1608,2020-08-06 05:02:59+00:00,TransferOut,BTC,-0.00508082,59.35,1154.45,approved / Transfer from Savings Wallet to Credit Line Wallet
1609,2020-08-06 01:00:02+00:00,Interest,PAX,0.01884985,0.02,1154.45,approved / PAX Interest Earned
1610,2020-08-06 01:00:02+00:00,Interest,USDC,0.00431185,0.01,1154.45,approved / USDC Interest Earned
1611,2020-08-06 00:00:02+00:00,Interest,USD,-0.19,0.19,1154.45,approved / Interest
1612,2020-08-05 21:14:34+00:00,Deposit,BTC,0.00508082,59.37,1154.26,approved / 12e5817f6033230bb075d99db49b4c2fe40db344e32729178c9c572d15134eea
1613,2020-08-05 19:06:12+00:00,TransferIn,USDC,20.447523,20.45,1154.26,approved / Transfer from Credit Line Wallet to Savings Wallet
1614,2020-08-05 19:05:12+00:00,TransferOut,NEXO,-736.36098116,141.97,1154.26,approved / Transfer from Savings Wallet to Credit Line Wallet
1615,2020-08-05 01:00:02+00:00,Interest,PAX,0.02333855,0.03,1154.26,approved / PAX Interest Earned
1616,2020-08-05 00:00:02+00:00,Interest,USD,-0.19,0.19,1154.26,approved / Interest
1617,2020-08-04 01:00:02+00:00,Interest,PAX,0.01941611,0.02,1154.07,approved / PAX Interest Earned
1618,2020-08-04 00:00:02+00:00,Interest,USD,-0.19,0.19,1154.07,approved / Interest
1619,2020-08-03 21:41:56+00:00,Deposit,PAX,15.0,15.0,1153.88,approved / 0x794e1c6b3b7e413eb11cc4fa52abda47e5865b85c995f7071d6f075d7780eaad
1620,2020-08-03 01:00:02+00:00,Interest,PAX,0.01941104,0.02,1153.88,approved / PAX Interest Earned
1621,2020-08-03 00:00:02+00:00,Interest,USD,-0.19,0.19,1153.88,approved / Interest
1622,2020-08-02 01:00:03+00:00,Interest,PAX,0.01940597,0.02,1153.69,approved / PAX Interest Earned
1623,2020-08-02 00:00:03+00:00,Interest,USD,-0.19,0.19,1153.69,approved / Interest
1624,2020-08-01 22:35:23+00:00,TransferIn,NEXO,700.0,165.77,1153.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1625,2020-08-01 20:57:01+00:00,TransferOut,USDC,-22.77823145,22.78,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1626,2020-08-01 20:55:56+00:00,TransferIn,NEXO,36.36098116,8.49,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1627,2020-08-01 20:44:05+00:00,WithdrawalCredit,USD,-500.0,500.0,1153.5,approved / Alfonso Albano
1628,2020-08-01 20:44:05+00:00,TransferOut,NEXO,-1643.91509362,381.33,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1629,2020-08-01 20:44:05+00:00,TransferOut,USDC,-452.160605,452.17,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1630,2020-08-01 20:44:05+00:00,TransferOut,USDT,-36.682435,36.69,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1631,2020-08-01 20:33:01+00:00,Deposit,USDC,175.191633,175.2,653.5,approved / 0x66357e19487ab374652797ec3acd59ac2f41fa6a17904f2f486350c7d067cd50
1632,2020-08-01 17:42:57+00:00,TransferIn,USDC,299.74720345,299.75,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1633,2020-08-01 17:42:08+00:00,TransferOut,USDC,-299.74720345,299.75,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1634,2020-08-01 09:30:06+00:00,TransferIn,USDT,36.682435,36.69,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1635,2020-08-01 09:29:00+00:00,TransferIn,PAX,70.0,70.0,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1636,2020-08-01 09:28:47+00:00,TransferIn,USDC,70.0,70.0,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1637,2020-08-01 09:28:09+00:00,TransferOut,USDT,-163.489086,163.49,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1638,2020-08-01 09:27:00+00:00,TransferOut,USDT,-0.306371,0.31,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1639,2020-08-01 09:26:17+00:00,TransferOut,USDT,-1.0,1.0,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1640,2020-08-01 09:25:38+00:00,TransferIn,USDT,164.795457,164.8,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1641,2020-08-01 09:24:19+00:00,TransferOut,PAX,-20.0,20.0,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1642,2020-08-01 09:23:29+00:00,TransferOut,USDC,-20.0,20.0,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1643,2020-08-01 09:21:19+00:00,TransferOut,USDC,-50.0,50.0,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1644,2020-08-01 09:21:07+00:00,TransferIn,USDC,149.74720345,149.75,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1645,2020-08-01 09:20:28+00:00,TransferOut,USDT,-85.30749,85.31,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1646,2020-08-01 09:20:12+00:00,TransferOut,TUSD,-55.01436368,55.02,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1647,2020-08-01 09:19:55+00:00,TransferOut,DAI,-10.60211541,10.61,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1648,2020-08-01 09:18:26+00:00,TransferOut,PAX,-50.0,50.0,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1649,2020-08-01 09:18:13+00:00,TransferIn,PAX,16.71675615,16.72,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1650,2020-08-01 09:17:01+00:00,TransferOut,XRP,-50.00668403,13.25,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1651,2020-08-01 09:16:38+00:00,TransferOut,BTC,-0.00400053,46.53,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1652,2020-08-01 09:16:10+00:00,TransferOut,BCH,-0.04351238,13.46,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1653,2020-08-01 09:15:18+00:00,TransferOut,XLM,-200.02673612,20.11,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1654,2020-08-01 09:14:52+00:00,TransferOut,LINK,-2.00026736,15.67,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1655,2020-08-01 09:14:32+00:00,TransferOut,TRX,-538.77201373,10.71,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1656,2020-08-01 07:43:35+00:00,TransferIn,USDT,85.30749,85.31,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1657,2020-08-01 07:43:04+00:00,TransferIn,NEXO,1443.81509362,342.83,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1658,2020-08-01 07:42:38+00:00,TransferOut,USDT,-140.79919,140.8,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1659,2020-08-01 07:38:46+00:00,TransferIn,USDT,17.536458,17.54,653.5,approved / Transfer from Credit Line Wallet to Savings Wallet
1660,2020-08-01 07:38:12+00:00,TransferOut,ETH,-0.06192827,22.12,653.5,approved / Transfer from Savings Wallet to Credit Line Wallet
1661,2020-08-01 01:00:02+00:00,Interest,BCH,5.81e-06,0.01,653.5,approved / BCH Interest Earned
1662,2020-08-01 01:00:02+00:00,Interest,BTC,5.3e-07,0.01,653.5,approved / BTC Interest Earned
1663,2020-08-01 01:00:02+00:00,Interest,DAI,0.0027681,0.01,653.5,approved / DAI Interest Earned
1664,2020-08-01 01:00:02+00:00,Interest,ETH,8.27e-06,0.01,653.5,approved / ETH Interest Earned
1665,2020-08-01 01:00:02+00:00,Interest,PAX,0.01503633,0.02,653.5,approved / PAX Interest Earned
1666,2020-08-01 01:00:02+00:00,Interest,TRX,0.07201373,0.01,653.5,approved / TRX Interest Earned
1667,2020-08-01 01:00:02+00:00,Interest,XLM,0.02673612,0.01,653.5,approved / XLM Interest Earned
1668,2020-08-01 01:00:02+00:00,Interest,XRP,0.00668403,0.01,653.5,approved / XRP Interest Earned
1669,2020-08-01 01:00:02+00:00,Interest,LINK,0.00026736,0.01,653.5,approved / LINK Interest Earned
1670,2020-08-01 01:00:02+00:00,Interest,TUSD,0.01436368,0.02,653.5,approved / TUSD Interest Earned
1671,2020-08-01 00:00:02+00:00,Interest,USD,-0.11,0.11,653.5,approved / Interest
1672,2020-07-31 20:27:58+00:00,TransferIn,PAX,22.575643,22.58,653.4,approved / Transfer from Credit Line Wallet to Savings Wallet
1673,2020-07-31 20:27:47+00:00,TransferIn,PAX,35.0,35.0,653.4,approved / Transfer from Credit Line Wallet to Savings Wallet
1674,2020-07-31 20:27:11+00:00,TransferIn,TUSD,55.0,55.0,653.4,approved / Transfer from Credit Line Wallet to Savings Wallet
1675,2020-07-31 20:26:53+00:00,TransferOut,TUSD,-111.56611697,111.57,653.4,approved / Transfer from Savings Wallet to Credit Line Wallet
1676,2020-07-31 20:25:57+00:00,TransferIn,ETH,0.05,17.18,653.4,approved / Transfer from Credit Line Wallet to Savings Wallet
1677,2020-07-31 20:25:29+00:00,TransferIn,USDC,150.0,150.0,653.4,approved / Transfer from Credit Line Wallet to Savings Wallet
1678,2020-07-31 20:25:11+00:00,TransferOut,USDC,-160.623184,160.63,653.4,approved / Transfer from Savings Wallet to Credit Line Wallet
1679,2020-07-31 20:13:55+00:00,Deposit,USDC,160.623184,160.63,653.4,approved / 0xbbc9da8c56f4eaeed29a7a677ada9e150fef53c15df8d9fc24e521852ebf4a9b
1680,2020-07-31 20:08:15+00:00,TransferIn,ETH,0.00192,0.66,653.4,approved / Transfer from Credit Line Wallet to Savings Wallet
1681,2020-07-31 20:05:11+00:00,TransferIn,ETH,0.01,3.43,653.4,approved / Transfer from Credit Line Wallet to Savings Wallet
1682,2020-07-31 20:04:48+00:00,TransferIn,BTC,0.004,45.05,653.4,approved / Transfer from Credit Line Wallet to Savings Wallet
1683,2020-07-31 19:57:26+00:00,Deposit,USDT,123.262732,123.27,653.4,approved / 0xd5f051b16c1aafbc206309a06db9b6c5aa12e132c56dcadf93e3ad1569b4d801
1684,2020-07-31 01:00:02+00:00,Interest,BCH,5.81e-06,0.01,653.4,approved / BCH Interest Earned
1685,2020-07-31 00:00:02+00:00,Interest,USD,-0.11,0.11,653.4,approved / Interest
1686,2020-07-30 19:00:39+00:00,TransferIn,LINK,2.0,14.83,653.29,approved / Transfer from Credit Line Wallet to Savings Wallet
1687,2020-07-30 19:00:13+00:00,TransferOut,LINK,-4.79,35.5,653.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1688,2020-07-30 18:54:51+00:00,TransferOut,XLM,-100.0,9.55,653.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1689,2020-07-30 18:54:17+00:00,TransferIn,XRP,50.0,12.13,653.29,approved / Transfer from Credit Line Wallet to Savings Wallet
1690,2020-07-30 18:53:59+00:00,TransferOut,XRP,-95.859814,23.25,653.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1691,2020-07-30 18:53:21+00:00,Deposit,XRP,95.859814,23.25,653.29,approved / AB1338F9A002A6EE922EE2A103D79FD94C2ADE9B0099AA20924FCE5D4FB6378E
1692,2020-07-30 18:50:52+00:00,TransferIn,XLM,300.0,28.62,653.29,approved / Transfer from Credit Line Wallet to Savings Wallet
1693,2020-07-30 18:50:19+00:00,TransferOut,XLM,-369.5899999,35.26,653.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1694,2020-07-30 18:49:01+00:00,Deposit,XLM,369.5899999,35.26,653.29,approved / 417fc33ba9b17bf74d5565a6b3d7b33e7f6d202715ac469f4820754c2c51a4e0
1695,2020-07-30 18:47:20+00:00,Deposit,LINK,4.79,35.58,653.29,approved / 0x0844cdaf5bc1f60b101eba3c0a0439eda407ddb7a0f095f69c07791567b749c2
1696,2020-07-30 18:15:31+00:00,Deposit,DAI,10.59934731,10.6,653.29,approved / 0x36ea10fa7b0df3df7834d6046a6e1ae0476184148f812fa557989e9a370fd557
1697,2020-07-30 15:02:18+00:00,Deposit,TUSD,111.56611697,111.57,653.29,approved / 0x1c0cb2a921789ee79688e83d918aa1e1cc8566a024ea09e9a99104454bea71a6
1698,2020-07-30 14:33:46+00:00,Deposit,NEXO,200.1,45.9,653.29,approved / EC8EF0F0E3A2DA7D4B04F1AA704D1E0F8F556B5886CDFEC1E5BD9C5FC15664D7
1699,2020-07-30 14:20:44+00:00,TransferOut,TRX,-500.0,9.47,653.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1700,2020-07-30 14:15:47+00:00,Deposit,TRX,1038.7,19.69,653.29,approved / 4e63b9c02f71172320557c8b8b8f948e102eb26367471140bb4c8428a0725147
1701,2020-07-30 12:57:44+00:00,TransferOut,BCH,-0.0099597,2.83,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1702,2020-07-30 12:57:44+00:00,TransferOut,BTC,-0.00375459,41.07,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1703,2020-07-30 12:57:44+00:00,TransferOut,DAI,-109.69453556,109.7,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1704,2020-07-30 12:57:44+00:00,TransferOut,EOS,-5.90358647,17.65,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1705,2020-07-30 12:57:44+00:00,TransferOut,ETH,-0.11131878,35.33,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1706,2020-07-30 12:57:44+00:00,TransferOut,LTC,-0.22781081,12.41,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1707,2020-07-30 12:57:44+00:00,TransferOut,PAX,-74.29239915,74.3,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1708,2020-07-30 12:57:44+00:00,WithdrawalCredit,USD,-500.0,500.0,653.29,approved / Alfonso Albano
1709,2020-07-30 12:57:44+00:00,TransferOut,XLM,-69.41021968,6.64,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1710,2020-07-30 12:57:44+00:00,TransferOut,XRP,-26.1346689,6.37,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1711,2020-07-30 12:57:44+00:00,TransferOut,LINK,-1.00281094,7.22,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1712,2020-07-30 12:57:44+00:00,TransferOut,NEXO,-510.83813147,118.01,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1713,2020-07-30 12:57:44+00:00,TransferOut,TUSD,-14.1137875,14.12,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1714,2020-07-30 12:57:44+00:00,TransferOut,USDC,-129.12401945,129.13,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1715,2020-07-30 12:57:44+00:00,TransferOut,USDT,-100.83909686,100.84,153.29,approved / Transfer from Savings Wallet to Credit Line Wallet
1716,2020-07-30 01:00:03+00:00,Interest,BCH,7.14e-06,0.01,153.29,approved / BCH Interest Earned
1717,2020-07-30 01:00:03+00:00,Interest,BTC,5e-07,0.01,153.29,approved / BTC Interest Earned
1718,2020-07-30 01:00:03+00:00,Interest,DAI,0.02864011,0.03,153.29,approved / DAI Interest Earned
1719,2020-07-30 01:00:03+00:00,Interest,EOS,0.00078908,0.01,153.29,approved / EOS Interest Earned
1720,2020-07-30 01:00:03+00:00,Interest,ETH,1.487e-05,0.01,153.29,approved / ETH Interest Earned
1721,2020-07-30 01:00:03+00:00,Interest,LTC,3.044e-05,0.01,153.29,approved / LTC Interest Earned
1722,2020-07-30 01:00:03+00:00,Interest,PAX,0.01939698,0.02,153.29,approved / PAX Interest Earned
1723,2020-07-30 01:00:03+00:00,Interest,XLM,0.00927755,0.01,153.29,approved / XLM Interest Earned
1724,2020-07-30 01:00:03+00:00,Interest,XRP,0.00349323,0.01,153.29,approved / XRP Interest Earned
1725,2020-07-30 01:00:03+00:00,Interest,LINK,0.00013403,0.01,153.29,approved / LINK Interest Earned
1726,2020-07-30 01:00:03+00:00,Interest,TUSD,0.00368496,0.01,153.29,approved / TUSD Interest Earned
1727,2020-07-30 01:00:03+00:00,Interest,USDC,0.03371295,0.04,153.29,approved / USDC Interest Earned
1728,2020-07-30 01:00:03+00:00,Interest,USDT,0.02632805,0.03,153.29,approved / USDT Interest Earned
1729,2020-07-30 00:00:02+00:00,Interest,USD,-0.03,0.03,153.29,approved / Interest
1730,2020-07-29 01:00:02+00:00,Interest,BCH,7.14e-06,0.01,153.27,approved / BCH Interest Earned
1731,2020-07-29 01:00:02+00:00,Interest,BTC,5e-07,0.01,153.27,approved / BTC Interest Earned
1732,2020-07-29 01:00:02+00:00,Interest,DAI,0.02863263,0.03,153.27,approved / DAI Interest Earned
1733,2020-07-29 01:00:02+00:00,Interest,EOS,0.00078898,0.01,153.27,approved / EOS Interest Earned
1734,2020-07-29 01:00:02+00:00,Interest,ETH,1.487e-05,0.01,153.27,approved / ETH Interest Earned
1735,2020-07-29 01:00:02+00:00,Interest,LTC,3.044e-05,0.01,153.27,approved / LTC Interest Earned
1736,2020-07-29 01:00:02+00:00,Interest,PAX,0.01939191,0.02,153.27,approved / PAX Interest Earned
1737,2020-07-29 01:00:02+00:00,Interest,XLM,0.00927631,0.01,153.27,approved / XLM Interest Earned
1738,2020-07-29 01:00:02+00:00,Interest,XRP,0.00349276,0.01,153.27,approved / XRP Interest Earned
1739,2020-07-29 01:00:02+00:00,Interest,LINK,0.00013402,0.01,153.27,approved / LINK Interest Earned
1740,2020-07-29 01:00:02+00:00,Interest,TUSD,0.003684,0.01,153.27,approved / TUSD Interest Earned
1741,2020-07-29 01:00:02+00:00,Interest,USDC,0.03370415,0.04,153.27,approved / USDC Interest Earned
1742,2020-07-29 01:00:02+00:00,Interest,USDT,0.02632117,0.03,153.27,approved / USDT Interest Earned
1743,2020-07-29 00:00:02+00:00,Interest,USD,-0.03,0.03,153.27,approved / Interest
1744,2020-07-28 01:00:02+00:00,Interest,BCH,7.14e-06,0.01,153.24,approved / BCH Interest Earned
1745,2020-07-28 01:00:02+00:00,Interest,BTC,5e-07,0.01,153.24,approved / BTC Interest Earned
1746,2020-07-28 01:00:02+00:00,Interest,DAI,0.02862516,0.03,153.24,approved / DAI Interest Earned
1747,2020-07-28 01:00:02+00:00,Interest,EOS,0.00078887,0.01,153.24,approved / EOS Interest Earned
1748,2020-07-28 01:00:02+00:00,Interest,ETH,1.487e-05,0.01,153.24,approved / ETH Interest Earned
1749,2020-07-28 01:00:02+00:00,Interest,LTC,3.044e-05,0.01,153.24,approved / LTC Interest Earned
1750,2020-07-28 01:00:02+00:00,Interest,PAX,0.01938685,0.02,153.24,approved / PAX Interest Earned
1751,2020-07-28 01:00:02+00:00,Interest,XLM,0.00927507,0.01,153.24,approved / XLM Interest Earned
1752,2020-07-28 01:00:02+00:00,Interest,XRP,0.00349229,0.01,153.24,approved / XRP Interest Earned
1753,2020-07-28 01:00:02+00:00,Interest,LINK,0.000134,0.01,153.24,approved / LINK Interest Earned
1754,2020-07-28 01:00:02+00:00,Interest,TUSD,0.00368304,0.01,153.24,approved / TUSD Interest Earned
1755,2020-07-28 01:00:02+00:00,Interest,USDC,0.03369535,0.04,153.24,approved / USDC Interest Earned
1756,2020-07-28 01:00:02+00:00,Interest,USDT,0.0263143,0.03,153.24,approved / USDT Interest Earned
1757,2020-07-28 00:00:02+00:00,Interest,USD,-0.03,0.03,153.24,approved / Interest
1758,2020-07-27 01:00:03+00:00,Interest,BCH,7.14e-06,0.01,153.22,approved / BCH Interest Earned
1759,2020-07-27 01:00:03+00:00,Interest,BTC,5e-07,0.01,153.22,approved / BTC Interest Earned
1760,2020-07-27 01:00:03+00:00,Interest,DAI,0.02048546,0.03,153.22,approved / DAI Interest Earned
1761,2020-07-27 01:00:03+00:00,Interest,EOS,0.00078877,0.01,153.22,approved / EOS Interest Earned
1762,2020-07-27 01:00:03+00:00,Interest,ETH,1.487e-05,0.01,153.22,approved / ETH Interest Earned
1763,2020-07-27 01:00:03+00:00,Interest,LTC,3.043e-05,0.01,153.22,approved / LTC Interest Earned
1764,2020-07-27 01:00:03+00:00,Interest,PAX,0.01938179,0.02,153.22,approved / PAX Interest Earned
1765,2020-07-27 01:00:03+00:00,Interest,XLM,0.00927383,0.01,153.22,approved / XLM Interest Earned
1766,2020-07-27 01:00:03+00:00,Interest,XRP,0.00349183,0.01,153.22,approved / XRP Interest Earned
1767,2020-07-27 01:00:03+00:00,Interest,LINK,0.00013398,0.01,153.22,approved / LINK Interest Earned
1768,2020-07-27 01:00:03+00:00,Interest,TUSD,0.00368207,0.01,153.22,approved / TUSD Interest Earned
1769,2020-07-27 01:00:03+00:00,Interest,USDC,0.03368655,0.04,153.22,approved / USDC Interest Earned
1770,2020-07-27 01:00:03+00:00,Interest,USDT,0.02630743,0.03,153.22,approved / USDT Interest Earned
1771,2020-07-27 00:00:02+00:00,Interest,USD,-0.03,0.03,153.22,approved / Interest
1772,2020-07-26 21:36:18+00:00,TransferOut,DAI,-10.0,10.0,153.19,approved / Transfer from Savings Wallet to Credit Line Wallet
